Name;TOA (UTC+3);TOA (UTC+0);Illuminated;RTC;OBC On/Off;RM0 On/Off;RM1 On/Off;OSS On/Off;Sensors On/Off;SDR On/Off;N/A 0;N/A 1;Guard flag OBC;Guard flag RM0;Guard flag RM1;Guard flag OSS;Guard flag Sensors;Guard flag SDR;N/A 2;N/A 3;System Bus Voltage [mV];System Bus Current [mA];BA Charge [mA/h];Current on OBC [mA];Current on RM1 [mA];Current on RМ2 [mA];Current on OSS [mA];Current on Sensors [mA];Current on SDR [mA];Min Temp BA [C];Max Temp BA [C];Current from SP1 [mA];Current from SP2 [mA];Current from SP3 [mA];Current from SP4 [mA];Bus voltage SP;BA discharge On/Off 72;BA discharge On/Off 73;BA discharge On/Off 74;BA discharge On/Off 75;BA discharge On/Off 76;BA discharge On/Off 77;N/A 4;N/A 5;BA charge On/Off 72;BA charge On/Off 73;BA charge On/Off 74;BA charge On/Off 75;BA charge On/Off 76;BA charge On/Off 77;N/A 6;N/A 7;BA Charge %;Packet (HEX)
Polytech_U1;2022-08-25-11:18:08;2022-08-25-08:18:08;0;226218;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;-150;800;0;0;80;0;0;0;2;3;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024859eec3c6258078a1a0095ff09aa7303040094fd0800000400000002030000000007303032
Polytech_U1;2022-08-25-11:19:07;2022-08-25-08:19:07;0;226273;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;-150;800;0;0;80;0;0;0;2;3;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02465d6ec3c625907221c0093ff09e17303040094fd0800000400000002030000000007303032
Polytech_U1;2022-08-25-11:19:07;2022-08-25-08:19:07;0;226273;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;-150;800;0;0;80;0;0;0;2;3;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02465d6ec3c625907221c0093ff09e17303040094fd0800000400000002030000000007303032
Polytech_U1;2022-08-25-11:19:07;2022-08-25-08:19:07;0;226273;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;-150;800;0;0;80;0;0;0;2;3;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02465d6ec3c625907221c0093ff09e17303040094fd0800000400000002030000000007303032
Polytech_U1;2022-08-25-12:08:09;2022-08-25-09:08:09;1;229221;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;150;600;0;0;60;0;0;0;-4;1;40;40;140;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248359f83c628d07026f0096ff09657f030400940306000003000000fc0102020706c7303032
Polytech_U1;2022-08-25-12:08:09;2022-08-25-09:08:09;1;229221;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;150;600;0;0;60;0;0;0;-4;1;40;40;140;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248359f83c628d07026f0096ff09657f030400940306000003000000fc0102020706c7303032
Polytech_U1;2022-08-25-12:08:24;2022-08-25-09:08:24;1;229221;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;150;600;0;0;60;0;0;0;-4;1;40;40;140;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248359f83c628d07026f0096ff09657f030400940306000003000000fc0102020706c7303032
Polytech_U1;2022-08-25-12:09:12;2022-08-25-09:09:12;1;229276;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;1;20;20;20;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247a92f83c628e079a700096ff099c7f030400930006000003000000fc0101010106c7303032
Polytech_U1;2022-08-25-12:09:12;2022-08-25-09:09:12;1;229276;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;1;20;20;20;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247a92f83c628e079a700096ff099c7f030400930006000003000000fc0101010106c7303032
Polytech_U1;2022-08-25-12:09:12;2022-08-25-09:09:12;1;229276;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;1;20;20;20;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247a92f83c628e079a700096ff099c7f030400930006000003000000fc0101010106c7303032
Polytech_U1;2022-08-25-12:10:11;2022-08-25-09:10:11;1;229331;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;1;40;20;0;140;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02458cbf83c628f0732720096ff09d37f030400930006000003000000fc0102010007c7303032
Polytech_U1;2022-08-25-12:10:11;2022-08-25-09:10:11;1;229331;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;1;40;20;0;140;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02458cbf83c628f0732720096ff09d37f030400930006000003000000fc0102010007c7303032
Polytech_U1;2022-08-25-12:10:11;2022-08-25-09:10:11;1;229331;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;1;40;20;0;140;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02458cbf83c628f0732720096ff09d37f030400930006000003000000fc0102010007c7303032
Polytech_U1;2022-08-25-12:11:10;2022-08-25-09:11:10;1;229391;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;0;60;20;0;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0244a03f93c629007ca730097ff090f80030400930006000003000000fc0003010006c7303032
Polytech_U1;2022-08-25-12:11:10;2022-08-25-09:11:10;1;229391;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;0;60;20;0;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0244a03f93c629007ca730097ff090f80030400930006000003000000fc0003010006c7303032
Polytech_U1;2022-08-25-12:11:10;2022-08-25-09:11:10;1;229391;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7350;0;600;0;0;60;0;0;0;-4;0;60;20;0;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0244a03f93c629007ca730097ff090f80030400930006000003000000fc0003010006c7303032
Polytech_U1;2022-08-25-12:11:54;2022-08-25-09:11:54;1;229446;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;0;600;0;0;60;0;0;0;-3;0;60;40;120;100;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024983cf93c62910762750097ff094680030400940006000003000000fd0003020605c7303032
Polytech_U1;2022-08-25-12:12:11;2022-08-25-09:12:11;1;229446;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;0;600;0;0;60;0;0;0;-3;0;60;40;120;100;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024983cf93c62910762750097ff094680030400940006000003000000fd0003020605c7303032
Polytech_U1;2022-08-25-12:12:11;2022-08-25-09:12:11;1;229446;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;0;600;0;0;60;0;0;0;-3;0;60;40;120;100;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024983cf93c62910762750097ff094680030400940006000003000000fd0003020605c7303032
Polytech_U1;2022-08-25-12:22:23;2022-08-25-09:22:23;1;230070;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;100;700;0;0;60;0;0;0;-2;0;20;100;0;160;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241eacfb3c629c07ea8600a1ff09b682030400960207000003000000fe0001050008c7303032
Polytech_U1;2022-08-25-12:22:23;2022-08-25-09:22:23;1;230070;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;100;700;0;0;60;0;0;0;-2;0;20;100;0;160;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241eacfb3c629c07ea8600a1ff09b682030400960207000003000000fe0001050008c7303032
Polytech_U1;2022-08-25-12:23:24;2022-08-25-09:23:24;1;230125;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;100;700;0;0;60;0;0;0;-2;0;300;100;0;160;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02461e4fb3c629d078288009cff09ed82030400960207000003000000fe000f050008c7303032
Polytech_U1;2022-08-25-12:23:24;2022-08-25-09:23:24;1;230125;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;100;700;0;0;60;0;0;0;-2;0;300;100;0;160;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02461e4fb3c629d078288009cff09ed82030400960207000003000000fe000f050008c7303032
Polytech_U1;2022-08-25-12:23:24;2022-08-25-09:23:24;1;230125;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;100;700;0;0;60;0;0;0;-2;0;300;100;0;160;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02461e4fb3c629d078288009cff09ed82030400960207000003000000fe000f050008c7303032
Polytech_U1;2022-08-25-12:24:23;2022-08-25-09:24:23;1;230180;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;350;700;0;0;60;0;0;0;-2;0;620;200;0;120;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024dc1dfc3c629e071a8a0099ff092483030400980707000003000000fe001f0a0006c8303032
Polytech_U1;2022-08-25-12:24:23;2022-08-25-09:24:23;1;230180;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;350;700;0;0;60;0;0;0;-2;0;620;200;0;120;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024dc1dfc3c629e071a8a0099ff092483030400980707000003000000fe001f0a0006c8303032
Polytech_U1;2022-08-25-12:24:23;2022-08-25-09:24:23;1;230180;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;350;700;0;0;60;0;0;0;-2;0;620;200;0;120;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024dc1dfc3c629e071a8a0099ff092483030400980707000003000000fe001f0a0006c8303032
Polytech_U1;2022-08-25-12:25:08;2022-08-25-09:25:08;1;230240;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;500;700;0;0;60;0;0;0;-2;0;680;320;0;60;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024aa56fc3c629f07b28b0099ff096083030400990a07000003000000fe0022100003c8303032
Polytech_U1;2022-08-25-12:25:23;2022-08-25-09:25:23;1;230240;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;500;700;0;0;60;0;0;0;-2;0;680;320;0;60;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024aa56fc3c629f07b28b0099ff096083030400990a07000003000000fe0022100003c8303032
Polytech_U1;2022-08-25-12:25:23;2022-08-25-09:25:23;1;230240;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;500;700;0;0;60;0;0;0;-2;0;680;320;0;60;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024aa56fc3c629f07b28b0099ff096083030400990a07000003000000fe0022100003c8303032
Polytech_U1;2022-08-25-12:26:08;2022-08-25-09:26:08;1;230295;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;800;420;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249c8efc3c62a0074a8d0092ff0997830304009a0c07000003000000ff0028150101c8303032
Polytech_U1;2022-08-25-12:26:08;2022-08-25-09:26:08;1;230295;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;800;420;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249c8efc3c62a0074a8d0092ff0997830304009a0c07000003000000ff0028150101c8303032
Polytech_U1;2022-08-25-12:26:08;2022-08-25-09:26:08;1;230295;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;800;420;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249c8efc3c62a0074a8d0092ff0997830304009a0c07000003000000ff0028150101c8303032
Polytech_U1;2022-08-25-12:27:11;2022-08-25-09:27:11;1;230350;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;620;420;20;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02464c7fc3c62a107e28e00a2ff09ce830304009a0c07000003000000ff001f150100c8303032
Polytech_U1;2022-08-25-12:27:11;2022-08-25-09:27:11;1;230350;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;620;420;20;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02464c7fc3c62a107e28e00a2ff09ce830304009a0c07000003000000ff001f150100c8303032
Polytech_U1;2022-08-25-12:27:11;2022-08-25-09:27:11;1;230350;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;620;420;20;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02464c7fc3c62a107e28e00a2ff09ce830304009a0c07000003000000ff001f150100c8303032
Polytech_U1;2022-08-25-12:28:09;2022-08-25-09:28:09;1;230410;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;640;460;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0245a00fd3c62a2077a9000a5ff090a840304009a0c07000003000000ff0020170101c8303032
Polytech_U1;2022-08-25-12:28:09;2022-08-25-09:28:09;1;230410;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;640;460;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0245a00fd3c62a2077a9000a5ff090a840304009a0c07000003000000ff0020170101c8303032
Polytech_U1;2022-08-25-12:28:09;2022-08-25-09:28:09;1;230410;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;0;640;460;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0245a00fd3c62a2077a9000a5ff090a840304009a0c07000003000000ff0020170101c8303032
Polytech_U1;2022-08-25-12:28:23;2022-08-25-09:28:23;1;230435;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;600;700;0;0;60;0;0;0;-1;0;840;440;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40245c18fd3c62a307000000a3fffd23840304009b0c07000003000000ff002a160101c8303032
Polytech_U1;2022-08-25-12:28:40;2022-08-25-09:28:40;1;230440;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;600;700;0;0;60;0;0;0;-1;0;680;480;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40240821fd3c62a3070000009fff0028840304009b0c07000003000000ff0022180101c8303032
Polytech_U1;2022-08-25-12:28:56;2022-08-25-09:28:56;1;230455;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;600;700;0;0;60;0;0;0;-1;0;760;460;20;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024c72cfd3c62a307000000a4ffff37840304009b0c07000003000000ff0026170102c8303032
Polytech_U1;2022-08-25-12:28:56;2022-08-25-09:28:56;1;230460;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;740;420;40;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40246a35fd3c62a307000000a7ff003c840304009a0b07000003000000ff0125150202c8303032
Polytech_U1;2022-08-25-12:28:56;2022-08-25-09:28:56;1;230465;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;740;360;40;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247538fd3c62a307120000a9ff0041840304009a0b07000003000000ff0125120202c8303032
Polytech_U1;2022-08-25-12:29:09;2022-08-25-09:29:09;1;230465;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;740;360;40;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247538fd3c62a307120000a9ff0041840304009a0b07000003000000ff0125120202c8303032
Polytech_U1;2022-08-25-12:29:09;2022-08-25-09:29:09;1;230465;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;740;360;40;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247538fd3c62a307120000a9ff0041840304009a0b07000003000000ff0125120202c8303032
Polytech_U1;2022-08-25-12:29:09;2022-08-25-09:29:09;1;230470;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;600;700;0;0;60;0;0;0;-1;1;700;320;40;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024b33ffd3c62a407000000a7fffe46840304009a0c07000003000000ff0123100202c8303032
Polytech_U1;2022-08-25-12:29:27;2022-08-25-09:29:27;1;230480;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;860;340;40;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40245b49fd3c62a407000000a7fffe50840304009a0b07000003000000ff012b110202c8303032
Polytech_U1;2022-08-25-12:29:27;2022-08-25-09:29:27;1;230490;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;80;0;0;0;-1;1;620;340;40;60;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024cc53fd3c62a407000000a4ffff5a840304009a0b07000004000000ff011f110203c8303032
Polytech_U1;2022-08-25-12:29:38;2022-08-25-09:29:38;1;230505;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;660;300;40;60;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024345efd3c62a407000000a5ffff69840304009a0b07000003000000ff01210f0203c8303032
Polytech_U1;2022-08-25-12:29:55;2022-08-25-09:29:55;1;230510;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;550;700;0;0;60;0;0;0;-1;1;780;240;40;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40247467fd3c62a407000000a9ff006e840304009a0b07000003000000ff01270c0204c8303032
Polytech_U1;2022-08-25-12:29:55;2022-08-25-09:29:55;1;230520;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;500;700;0;0;60;0;0;0;-1;1;680;200;40;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247371fd3c62a407420000abff0078840304009a0a07000003000000ff01220a0204c8303032
Polytech_U1;2022-08-25-12:29:55;2022-08-25-09:29:55;1;230520;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;500;700;0;0;60;0;0;0;-1;1;680;200;40;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247371fd3c62a407420000abff0078840304009a0a07000003000000ff01220a0204c8303032
Polytech_U1;2022-08-25-12:30:10;2022-08-25-09:30:10;1;230520;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;500;700;0;0;60;0;0;0;-1;1;680;200;40;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0247371fd3c62a407420000abff0078840304009a0a07000003000000ff01220a0204c8303032
Polytech_U1;2022-08-25-12:30:10;2022-08-25-09:30:10;1;230530;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;500;700;0;0;60;0;0;0;-1;1;760;140;40;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024207bfd3c62a507000000a8ffff82840304009a0a07000003000000ff0126070204c8303032
Polytech_U1;2022-08-25-12:30:24;2022-08-25-09:30:24;1;230550;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;700;0;0;60;0;0;0;-1;1;660;80;40;100;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024158ffd3c62a507000000a7ff0396840304009a0907000003000000ff0121040205c8303032
Polytech_U1;2022-08-25-12:30:41;2022-08-25-09:30:41;1;230565;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;400;700;0;0;80;0;0;0;-1;1;660;0;40;120;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024bd9afd3c62a507000000a7ff01a584030400990807000004000000ff0121000206c8303032
Polytech_U1;2022-08-25-12:30:54;2022-08-25-09:30:54;1;230570;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;400;700;0;0;60;0;0;0;-1;1;700;0;40;120;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402423a3fd3c62a507000000a9ff01aa84030400990807000003000000ff0123000206c8303032
Polytech_U1;2022-08-25-12:30:54;2022-08-25-09:30:54;1;230580;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;350;700;0;0;60;0;0;0;-1;1;540;0;40;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024abaafd3c62a5072a0000abff01b484030400990707000003000000ff011b000206c7303032
Polytech_U1;2022-08-25-12:30:54;2022-08-25-09:30:54;1;230580;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;350;700;0;0;60;0;0;0;-1;1;540;0;40;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024abaafd3c62a5072a0000abff01b484030400990707000003000000ff011b000206c7303032
Polytech_U1;2022-08-25-12:30:54;2022-08-25-09:30:54;1;230580;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;350;700;0;0;60;0;0;0;-1;1;540;0;40;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024abaafd3c62a5072a0000abff01b484030400990707000003000000ff011b000206c7303032
Polytech_U1;2022-08-25-12:30:54;2022-08-25-09:30:54;1;230580;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;350;700;0;0;60;0;0;0;-1;1;540;0;40;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024abaafd3c62a5072a0000abff01b484030400990707000003000000ff011b000206c7303032
Polytech_U1;2022-08-25-12:30:54;2022-08-25-09:30:54;1;230580;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;350;700;0;0;60;0;0;0;-1;1;540;0;40;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402443adfd3c62a507000000a9ff01b484030400990707000003000000ff011b000206c7303032
Polytech_U1;2022-08-25-12:31:12;2022-08-25-09:31:12;1;230590;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;620;0;60;120;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40240eb7fd3c62a607000000a3ff04be84030400990607000003000000ff011f000306c8303032
Polytech_U1;2022-08-25-12:31:24;2022-08-25-09:31:24;1;230605;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;480;0;120;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40240fc2fd3c62a607000000a7ff00cd84030400990607000003000000ff0118000606c7303032
Polytech_U1;2022-08-25-12:31:24;2022-08-25-09:31:24;1;230610;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;460;0;140;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024a6cbfd3c62a607000000a7ff02d284030400990607000003000000ff0117000706c7303032
Polytech_U1;2022-08-25-12:31:39;2022-08-25-09:31:39;1;230625;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;380;0;200;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024acd6fd3c62a607000000a7ff03e184030400990607000003000000ff0113000a06c7303032
Polytech_U1;2022-08-25-12:31:55;2022-08-25-09:31:55;1;230630;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;420;0;220;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402492dffd3c62a607000000a3ff02e684030400990607000003000000ff0115000b06c7303032
Polytech_U1;2022-08-25-12:31:55;2022-08-25-09:31:55;1;230635;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;300;700;0;0;400;0;0;0;-1;1;380;0;260;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248ee2fd3c62a6070a0000a5ff04eb84030400980607000014000000ff0113000d06c7303032
Polytech_U1;2022-08-25-12:31:55;2022-08-25-09:31:55;1;230635;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;300;700;0;0;400;0;0;0;-1;1;380;0;260;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248ee2fd3c62a6070a0000a5ff04eb84030400980607000014000000ff0113000d06c7303032
Polytech_U1;2022-08-25-12:31:55;2022-08-25-09:31:55;1;230635;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;300;700;0;0;400;0;0;0;-1;1;380;0;260;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248ee2fd3c62a6070a0000a5ff04eb84030400980607000014000000ff0113000d06c7303032
Polytech_U1;2022-08-25-12:31:55;2022-08-25-09:31:55;1;230645;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;320;0;300;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024e0eafd3c62a707000000a3ff04f584030400990607000003000000ff0110000f06c7303032
Polytech_U1;2022-08-25-12:32:08;2022-08-25-09:32:08;1;230650;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;300;700;0;0;60;0;0;0;-1;1;420;0;300;120;4975;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402475f3fd3c62a707000000a2ff04fa84030400990607000003000000ff0115000f06c7303032
